category,volume,issue,date,link
SCIENTIFIC AMERICAN,6,37,"May 31, 1851",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=A1469422-2142-4B4A-B105399B320EE820
SCIENTIFIC AMERICAN,6,36,"May 24, 1851",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=6815692C-1087-486A-84CFC62C5CEF1BD2
SCIENTIFIC AMERICAN,6,35,"May 17, 1851",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=1AFB54ED-70A0-4383-8A88436C2AF8C9B4
SCIENTIFIC AMERICAN,6,34,"May 10, 1851",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=8646CBA5-56E7-4510-8FE06D281616EC5E
SCIENTIFIC AMERICAN,6,33,"May 03, 1851",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=BA3CF8F7-7BF6-4BEE-9C38F26AB340E684
SCIENTIFIC AMERICAN,6,32,"April 26, 1851",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=0B9D96E3-216D-4E0E-8B1E59C92B5DE625
SCIENTIFIC AMERICAN,6,31,"April 19, 1851",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=585E9758-CF0D-433C-A5EC80915210BA5F
SCIENTIFIC AMERICAN,6,30,"April 12, 1851",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=BFA70F8A-DC24-42F6-B5ED9511C18684A8
SCIENTIFIC AMERICAN,6,29,"April 03, 1851",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=16B65F74-C6B9-4E8E-B96D454B15C2B75D
SCIENTIFIC AMERICAN,6,28,"March 29, 1851",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=4FA9190A-033A-4A18-AD51542A79F70454
SCIENTIFIC AMERICAN,6,27,"March 22, 1851",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=9E3954EB-0B56-4764-B709321BCF989BD4
SCIENTIFIC AMERICAN,6,26,"March 15, 1851",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=AA135EB7-A283-44CF-B82A0E65D46FD3D3
SCIENTIFIC AMERICAN,6,25,"March 08, 1851",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=232577EC-C25E-4B28-AD9615BD68C8C03F
SCIENTIFIC AMERICAN,6,24,"March 01, 1851",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=BD691298-2F82-478A-81D2D9CB5979AA2F
SCIENTIFIC AMERICAN,6,23,"February 22, 1851",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=D3ADA90C-74BD-469C-98BDA95AE4BA6278
SCIENTIFIC AMERICAN,6,22,"February 15, 1851",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=36F3A1D8-8FDC-44B2-9300CBC827D04D17
SCIENTIFIC AMERICAN,6,21,"February 08, 1851",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=82CEDB73-F519-4305-9C90343FCDF101E2
SCIENTIFIC AMERICAN,6,20,"February 01, 1851",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=D125A2F2-5152-4C69-9FB50D4E2C080000
SCIENTIFIC AMERICAN,6,19,"January 25, 1851",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=E65C35D5-51D7-41B6-9A22FB02D35D57CE
SCIENTIFIC AMERICAN,6,18,"January 18, 1851",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=A549BD8D-089E-4C6B-A1370CEC8A923B4C
SCIENTIFIC AMERICAN,6,17,"January 11, 1851",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=F9D93DED-0804-4218-9D10FBA92E649847
SCIENTIFIC AMERICAN,6,16,"January 04, 1851",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=FCBD317B-2232-405C-A1C8134CA5BCF4EB
SCIENTIFIC AMERICAN,6,15,"December 28, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=E24486F6-9E36-44E6-98FD77BEA89CC926
SCIENTIFIC AMERICAN,6,14,"December 21, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=3BD727B1-E0F8-41A5-B3E4BE4E69944C46
SCIENTIFIC AMERICAN,6,13,"December 14, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=0A075009-CB26-4B55-B43E037F7082D16A
SCIENTIFIC AMERICAN,6,12,"December 07, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=051389DA-7165-40A8-A4986A3343A33123
SCIENTIFIC AMERICAN,6,11,"November 30, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=63F45502-1388-471C-BEE84A1A8E477F5B
SCIENTIFIC AMERICAN,6,10,"November 23, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=5B778537-08C6-4B1A-9E4475B788CB45BA
SCIENTIFIC AMERICAN,6,9,"November 16, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=07BB92FF-70ED-40C3-8E61465F06196BF0
SCIENTIFIC AMERICAN,6,8,"November 09, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=C645DEA8-295B-4568-87A037EC542C5942
SCIENTIFIC AMERICAN,6,7,"November 02, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=F9F38601-3D21-4782-BA13F6C3B9CE4E02
SCIENTIFIC AMERICAN,6,6,"October 26, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=C4D2315F-8FE5-487B-8945894769830CA1
SCIENTIFIC AMERICAN,6,5,"October 19, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=8014CF44-8181-4290-9EEF467450F54750
SCIENTIFIC AMERICAN,6,4,"October 12, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=F1E89868-A98D-4D9D-A146F8F62CF063B7
SCIENTIFIC AMERICAN,6,3,"October 05, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=1F599828-3433-4E25-B4B5AA42277D681A
SCIENTIFIC AMERICAN,6,2,"September 28, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=77FD5BCA-513B-4763-B55D8FD7D20C302C
SCIENTIFIC AMERICAN,6,1,"September 21, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=E30C6703-C5B5-4ADD-954F2EC3F93F9B18
SCIENTIFIC AMERICAN,5,52,"September 14, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=484BEDB3-F5E0-4175-9FC6BCD3CDFC088D
SCIENTIFIC AMERICAN,5,51,"September 07, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=3C9C4F9D-ECF0-47FA-92412D48FBBCE372
SCIENTIFIC AMERICAN,5,50,"August 31, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=0F23E907-7481-426F-B65298B2BDBA77BD
SCIENTIFIC AMERICAN,5,49,"August 24, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=A8E968FA-B23A-4419-87EAB04EF6B7812A
SCIENTIFIC AMERICAN,5,48,"August 17, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=DE55E519-9998-4641-91B90FF9B8056330
SCIENTIFIC AMERICAN,5,47,"August 10, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=D680AE38-F306-4238-A3E07D64872B5180
SCIENTIFIC AMERICAN,5,46,"August 03, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=B40909A8-1781-4286-966269B4B617F301
SCIENTIFIC AMERICAN,5,45,"July 27, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=BB890EED-1BE6-411D-B3F0330066827D5F
SCIENTIFIC AMERICAN,5,44,"July 20, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=DBE7D0D5-23B4-4420-939C9F0C3FE852CC
SCIENTIFIC AMERICAN,5,43,"July 13, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=69928445-B7C7-4C6C-896D0E0716912F32
SCIENTIFIC AMERICAN,5,42,"July 06, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=E70BE115-2C55-4D3A-91446198D29E3090
SCIENTIFIC AMERICAN,5,41,"June 29, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=859E7C45-0170-4901-A8B704D0D6FDB803
SCIENTIFIC AMERICAN,5,40,"June 22, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=2B17B885-AA97-4BB6-9295F92B81A0DD06
SCIENTIFIC AMERICAN,5,39,"June 15, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=D97A83A3-738F-4DC0-9378CBEB1EC2CD45
SCIENTIFIC AMERICAN,5,38,"June 08, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=F8543538-30FC-4D48-A761253BE5AD225D
SCIENTIFIC AMERICAN,5,37,"June 01, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=3C26E446-31F0-4CF5-B384AC8CCAC7736E
SCIENTIFIC AMERICAN,5,36,"May 25, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=2F2ED50D-6DD6-464A-8E3B523787FB5BE3
SCIENTIFIC AMERICAN,5,35,"May 18, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=579A8D43-D974-4FA7-835C54066E0E43E8
SCIENTIFIC AMERICAN,5,34,"May 11, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=A4D90B5C-C340-4328-BDDAF9D4776AC446
SCIENTIFIC AMERICAN,5,33,"May 04, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=791A06D3-F1F8-427E-804A0C0145FD849C
SCIENTIFIC AMERICAN,5,32,"April 27, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=17223E1E-F530-4A2A-A418BABD9A258A32
SCIENTIFIC AMERICAN,5,31,"April 20, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=F1DA8644-B153-45F3-AF2DBB8D783E6E92
SCIENTIFIC AMERICAN,5,30,"April 13, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=9BD70BB0-4B06-4B44-B52DB92B536F328C
SCIENTIFIC AMERICAN,5,29,"April 06, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=09551184-B85D-4E52-ABC1D318ED45731D
SCIENTIFIC AMERICAN,5,28,"March 30, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=109CF86D-21BD-43BB-8FC46AABDC1ED818
SCIENTIFIC AMERICAN,5,27,"March 23, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=324E5E45-9D65-4477-BF4C51F071349554
SCIENTIFIC AMERICAN,5,26,"March 16, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=BFB69112-922A-4414-89DC3853740D7EC3
SCIENTIFIC AMERICAN,5,25,"March 09, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=897C5B27-5641-478D-8AB5F382926A9A7F
SCIENTIFIC AMERICAN,5,24,"March 02, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=F9501BF5-9DD3-4FB2-AFAEEDB67B4147C8
SCIENTIFIC AMERICAN,5,23,"February 23, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=978D5422-E167-4B1E-9EFEB7D6C6F5050B
SCIENTIFIC AMERICAN,5,22,"February 16, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=03EF4E24-707E-4879-BE7F1AB2B1059705
SCIENTIFIC AMERICAN,5,21,"February 09, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=6E05C234-1DBE-4912-A19744C67381A224
SCIENTIFIC AMERICAN,5,20,"February 02, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=7CCA72ED-4350-4DDE-BDB77C2D623A0CAF
SCIENTIFIC AMERICAN,5,19,"January 26, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=C322E692-EBAA-4DAC-ACEE2A3A49770A0A
SCIENTIFIC AMERICAN,5,18,"January 19, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=D8DC9118-3DE1-4176-B759138BBD4EDC1A
SCIENTIFIC AMERICAN,5,17,"January 12, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=C7366F86-589F-46E8-B98CE4B848DFFA3B
SCIENTIFIC AMERICAN,5,16,"January 05, 1850",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=BC44E3B9-5D5D-42E2-AABC74EEFEE6D3A5
SCIENTIFIC AMERICAN,5,15,"December 29, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=A8DCCD62-E123-413F-A25B39FEC7653724
SCIENTIFIC AMERICAN,5,14,"December 22, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=464C21F2-4925-48A3-BF19A76D80E281D7
SCIENTIFIC AMERICAN,5,13,"December 15, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=77BCEDC1-7DBF-40FA-B771A8794E509D83
SCIENTIFIC AMERICAN,5,12,"December 08, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=D8D5D045-8F01-4D0D-B47563F891B7874A
SCIENTIFIC AMERICAN,5,11,"December 01, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=94C59531-8D7B-4EA1-859C71283E7B0B01
SCIENTIFIC AMERICAN,5,10,"November 24, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=D7898FD0-6478-40FC-96559857E1C2A3C1
SCIENTIFIC AMERICAN,5,9,"November 17, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=88FFDE7E-6516-4233-A5FBE8750EE7EA5A
SCIENTIFIC AMERICAN,5,8,"November 10, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=65E339D8-DB22-4987-85A3F9D1438F894D
SCIENTIFIC AMERICAN,5,7,"November 03, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=5B64A088-A5E4-4A26-810D834A1F28772B
SCIENTIFIC AMERICAN,5,6,"October 27, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=6F995412-F8AD-4C43-AAFA434FA49E5E86
SCIENTIFIC AMERICAN,5,5,"October 20, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=797367F0-805F-4C59-AA6AE094210C28EB
SCIENTIFIC AMERICAN,5,4,"October 13, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=4E79C7D4-4AE9-492C-97AC3A20C8CC472F
SCIENTIFIC AMERICAN,5,3,"October 06, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=A24F8490-27A1-4E52-AD2DB305E112EC5A
SCIENTIFIC AMERICAN,5,2,"September 29, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=05AADA6C-009A-4AEA-83B0BB54A700E902
SCIENTIFIC AMERICAN,5,1,"September 22, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=154A5242-92D6-4747-AE617C5350F57249
SCIENTIFIC AMERICAN,4,52,"September 15, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=AF35E2F4-120D-4BB6-BB806601E787B2D8
SCIENTIFIC AMERICAN,4,51,"September 08, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=FF4D83EF-8053-4233-A2FE9AC9AD23DA0C
SCIENTIFIC AMERICAN,4,50,"September 01, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=32B7FD42-E9D5-43FF-BF8A1BE6F5B2F1D8
SCIENTIFIC AMERICAN,4,49,"August 25, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=D9E685BB-8370-4E09-B6582A8737A0A53E
SCIENTIFIC AMERICAN,4,48,"August 18, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=1BA9EE32-4F60-4648-87D8AA3F7B7725E2
SCIENTIFIC AMERICAN,4,47,"August 11, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=F251C9A5-74B5-4500-9BED641CE66A8C5E
SCIENTIFIC AMERICAN,4,46,"August 04, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=44BF2856-67B3-4530-90DE5A1C1A3674A9
SCIENTIFIC AMERICAN,4,45,"July 28, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=B746029F-62F5-4B6D-9CECA8F03BD046EE
SCIENTIFIC AMERICAN,4,44,"July 21, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=0F926A1C-1878-430F-87690A7ECE9B73BD
SCIENTIFIC AMERICAN,4,43,"July 14, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=249867C0-334A-4EAD-A05401F28568DDA5
SCIENTIFIC AMERICAN,4,42,"July 07, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=B1CA203C-C7CB-485C-9D83B6702F7D7F7C
SCIENTIFIC AMERICAN,4,41,"June 30, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=95E92AF1-839C-4CBA-8AA14FB1A939C124
SCIENTIFIC AMERICAN,4,40,"June 23, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=0FF3B516-A6AC-4954-AC7432D70B9134B5
SCIENTIFIC AMERICAN,4,39,"June 16, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=AC31FEF0-6580-4883-A16384533C299510
SCIENTIFIC AMERICAN,4,38,"June 09, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=5172C58B-0877-4C22-968EB72C8A052658
SCIENTIFIC AMERICAN,4,37,"June 02, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=F80FEDC1-2F94-4EAD-9B408E28132E6879
SCIENTIFIC AMERICAN,4,36,"May 26, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=1808964B-3FA7-4847-BFCAC81C1A9039D5
SCIENTIFIC AMERICAN,4,35,"May 19, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=EFB019CF-B265-4D44-B327D7398FA353B3
SCIENTIFIC AMERICAN,4,34,"May 12, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=E3DF0225-9D32-44DE-A9BC1DD3916A4E89
SCIENTIFIC AMERICAN,4,33,"May 05, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=4E81DDE0-7B8F-4874-8CA08F3D51E191AA
SCIENTIFIC AMERICAN,4,32,"April 28, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=3BCDC57D-6E0B-4190-8EBAD87FE2370169
SCIENTIFIC AMERICAN,4,31,"April 21, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=F5F6DC3C-6AE8-4D9D-9A12E41E8FFF22A5
SCIENTIFIC AMERICAN,4,30,"April 14, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=4A10B54A-805B-49F1-ACBC2D2A770747F0
SCIENTIFIC AMERICAN,4,29,"April 07, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=E480D6F2-3637-4F1C-A13765EE62915552
SCIENTIFIC AMERICAN,4,28,"March 31, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=2812B186-7112-42A7-AE925DE257126024
SCIENTIFIC AMERICAN,4,27,"March 24, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=90903B7F-9784-4BA4-B1412FCFCBF125F2
SCIENTIFIC AMERICAN,4,26,"March 17, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=3A014726-C546-4298-8791FAFA8345AEC2
SCIENTIFIC AMERICAN,4,25,"March 10, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=59FF6C5B-B10F-4067-A362D501CB6033E8
SCIENTIFIC AMERICAN,4,24,"March 03, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=5703DED6-60E6-454E-877FD38789DCBC85
SCIENTIFIC AMERICAN,4,23,"February 24, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=979AFE35-6331-415A-AF4BCCC2FF36134B
SCIENTIFIC AMERICAN,4,22,"February 17, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=F77DC381-85D9-4A13-8DB77AE871DE595F
SCIENTIFIC AMERICAN,4,21,"February 10, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=256B68BE-E778-4595-B0AD722F7575734D
SCIENTIFIC AMERICAN,4,20,"February 03, 1849",https://www.scientificamerican.com/index.cfm/_api/render/file/?method=inline&amp;fileID=C314AAB5-980D-467C-9027882982DCBE78
